Order ID,Product_Category,Shipping_Mode,Order Value,Package_Weight_Kg,Warehouse Distance Km,Items in Order,Warehouse_Processing_Hours,Courier_Load_Index,Traffic Index,Delivery_Time_Hours
ORD-12127,Sports & Outdoors,Standard,259.32,7.2,467,1,4.2,0.93,1.27,18.0
ORD-12128,Home & Kitchen,Express,309.19,2.9,539,2,4.0,1.34,1.86,26.4
ORD-12129,Office Supplies,Standard,75.7,3.3,645,3,10.0,1.0,1.35,31.8
ORD-12130,Books,Same Day,71.27,0.7,15,4,1.3,1.41,1.94,2.7
ORD-12131,Apparel,Economy,86.96,0.3,1316,5,23.5,1.07,1.43,104.0
ORD-12132,Toys & Games,Standard,71.59,3.7,912,6,6.6,0.73,0.92,21.9
ORD-12133,Health & Beauty,Express,52.42,1.8,274,1,5.3,1.14,1.51,13.2
ORD-12134,Electronics,Economy,215.45,6.3,325,2,18.5,0.8,1.0,28.9
ORD-12135,Sports & Outdoors,Standard,203.84,3.4,129,3,15.3,1.21,1.59,21.5
ORD-12136,Home & Kitchen,Express,157.07,10.3,487,4,2.8,0.87,1.08,10.4
ORD-12137,Office Supplies,Economy,52.02,3.3,634,5,13.5,1.28,1.67,67.7
ORD-12138,Books,Standard,28.63,1.1,396,6,11.9,0.94,1.16,22.7
ORD-12139,Apparel,Express,70.2,0.3,80,1,4.4,1.35,1.75,7.6
ORD-12140,Toys & Games,Standard,37.43,1.4,574,2,5.6,1.01,1.24,23.6
ORD-12141,Health & Beauty,Standard,110.46,0.2,663,3,8.5,1.42,1.83,51.6
ORD-12142,Electronics,Express,241.01,1.9,293,4,1.9,1.08,1.32,8.9
ORD-12143,Sports & Outdoors,Standard,147.36,8.6,841,5,14.3,0.74,1.91,44.0
ORD-12144,Home & Kitchen,Standard,325.95,6.7,930,6,5.1,1.15,1.4,42.5
ORD-12145,Office Supplies,Express,29.34,3.3,506,1,3.5,0.81,0.89,9.6
ORD-12146,Books,Standard,50.99,1.5,1108,2,10.9,1.22,1.48,60.9
ORD-12147,Apparel,Standard,54.44,0.3,147,3,13.8,0.88,0.97,16.9
ORD-12148,Toys & Games,Express,113.27,2.6,99,4,5.1,1.29,1.56,8.4
ORD-12149,Health & Beauty,Standard,73.5,0.4,325,5,7.5,0.95,1.05,15.6
ORD-12150,Electronics,Same Day,267.57,3.5,35,6,1.7,1.36,1.64,4.3
ORD-12151,Sports & Outdoors,Economy,91.88,4.8,776,1,17.0,1.02,1.13,52.8
ORD-12152,Home & Kitchen,Standard,173.83,3.1,592,2,4.1,1.43,1.72,40.5
ORD-12153,Office Supplies,Express,91.66,3.3,454,3,2.3,1.09,1.21,12.3
ORD-12154,Books,Economy,72.35,1.9,1085,4,12.0,0.75,1.8,70.6
ORD-12155,Apparel,Standard,38.68,0.3,859,5,12.8,1.16,1.29,44.9
ORD-12156,Toys & Games,Express,79.11,3.8,47,6,3.9,0.82,1.88,5.1
ORD-12157,Health & Beauty,Economy,36.54,0.6,1394,1,23.1,1.23,1.37,117.1
ORD-12158,Electronics,Standard,293.13,5.1,76,2,9.4,0.89,0.86,10.9
ORD-12159,Sports & Outdoors,Express,35.4,1.0,260,3,5.5,1.3,1.45,13.7
ORD-12160,Home & Kitchen,Standard,341.71,10.5,254,4,15.2,0.96,0.94,20.9
ORD-12161,Office Supplies,Standard,68.98,3.3,343,5,6.0,1.37,1.53,24.0
ORD-12162,Books,Express,29.71,2.3,473,6,3.0,1.03,1.02,11.3
ORD-12163,Apparel,Standard,202.92,0.3,521,1,11.8,1.44,1.61,42.0
ORD-12164,Toys & Games,Standard,45.95,1.5,610,2,14.7,1.1,1.1,33.2
ORD-12165,Health & Beauty,Express,94.58,0.8,66,3,4.6,0.76,1.69,6.0
ORD-12166,Electronics,Standard,319.69,6.7,788,4,8.4,1.17,1.18,35.6
ORD-12167,Sports & Outdoors,Standard,219.92,6.2,877,5,11.3,0.83,1.77,43.5
ORD-12168,Home & Kitchen,Express,189.59,6.9,279,6,2.1,1.24,1.26,9.4
ORD-12169,Office Supplies,Standard,45.3,3.3,1055,1,5.0,0.9,1.85,48.9
ORD-12170,Books,Same Day,51.07,2.7,55,2,2.1,1.31,1.34,5.3
ORD-12171,Apparel,Economy,186.16,0.3,236,3,10.5,0.97,1.93,28.2
ORD-12172,Toys & Games,Standard,121.79,2.7,272,4,13.7,1.38,1.42,27.0
ORD-12173,Health & Beauty,Express,57.62,1.0,634,5,3.4,1.04,0.91,13.4
ORD-12174,Electronics,Economy,345.25,2.3,545,6,21.6,0.7,1.5,44.5
ORD-12175,Sports & Outdoors,Standard,163.44,2.4,539,1,10.3,1.11,0.99,25.1
ORD-12176,Home & Kitchen,Express,357.47,3.3,227,2,5.0,0.77,1.58,9.6
ORD-12177,Office Supplies,Economy,22.62,3.3,854,3,16.6,1.18,1.07,59.7
ORD-12178,Books,Standard,73.43,0.6,806,4,6.9,0.84,1.66,35.0
ORD-12179,Apparel,Express,170.4,0.3,440,5,2.5,1.25,1.15,13.0
ORD-12180,Toys & Games,Standard,87.63,3.9,984,6,12.7,0.91,1.74,51.7
ORD-12181,Health & Beauty,Standard,20.66,1.2,1073,1,15.6,1.32,1.23,59.2
ORD-12182,Electronics,Express,371.81,3.9,653,2,4.1,0.98,1.82,23.5
ORD-12183,Sports & Outdoors,Standard,107.96,7.6,201,3,9.3,1.39,1.31,18.5
ORD-12184,Home & Kitchen,Standard,205.35,10.7,290,4,12.2,1.05,1.9,26.7
ORD-12185,Office Supplies,Express,84.94,3.3,246,5,1.6,0.71,1.39,5.6
ORD-12186,Books,Standard,30.79,1.0,468,6,5.9,1.12,0.88,17.4
ORD-12187,Apparel,Standard,154.64,0.3,557,1,8.8,0.78,1.47,24.8
ORD-12188,Toys & Games,Express,53.47,1.6,459,2,3.2,1.19,0.96,11.9
ORD-12189,Health & Beauty,Standard,78.7,1.4,735,3,14.6,0.85,1.55,38.8
ORD-12190,Electronics,Same Day,397.37,5.5,27,4,2.5,1.26,1.04,3.7
ORD-12191,Sports & Outdoors,Economy,51.48,3.8,996,5,20.1,0.92,1.63,79.8
ORD-12192,Home & Kitchen,Standard,53.23,7.1,1002,6,11.2,1.33,1.12,48.5
ORD-12193,Office Supplies,Express,61.26,3.3,194,1,4.5,0.99,1.71,10.0
ORD-12194,Books,Economy,52.15,1.4,1305,2,15.1,1.4,1.2,102.8
ORD-12195,Apparel,Standard,138.88,0.3,219,3,7.8,1.06,1.79,18.2
ORD-12196,Toys & Games,Express,129.31,2.8,407,4,2.0,0.72,1.28,8.3
ORD-12197,Health & Beauty,Economy,41.74,1.6,314,5,10.1,1.13,1.87,36.6
ORD-12198,Electronics,Standard,423.93,1.1,486,6,4.4,0.79,1.36,17.5
ORD-12199,Sports & Outdoors,Express,235.0,9.0,620,1,3.6,1.2,0.85,14.1
ORD-12200,Home & Kitchen,Standard,221.11,3.5,664,2,10.2,0.86,1.44,30.8
ORD-12201,Office Supplies,Standard,38.58,3.3,753,3,13.1,1.27,0.93,35.3
ORD-12202,Books,Express,74.51,1.8,213,4,5.2,0.93,1.52,10.2
ORD-12203,Apparel,Standard,122.12,0.3,931,5,6.8,1.34,1.01,38.3
ORD-12204,Toys & Games,Standard,95.15,0.5,1020,6,9.7,1.0,1.6,50.5
ORD-12205,Health & Beauty,Express,99.78,1.8,426,1,2.7,1.41,1.09,13.6
ORD-12206,Electronics,Standard,449.49,2.7,148,2,15.5,1.07,1.68,22.2
ORD-12207,Sports & Outdoors,Standard,179.52,5.2,237,3,6.3,0.73,1.17,11.4
ORD-12208,Home & Kitchen,Express,69.99,10.9,639,4,4.3,1.14,1.76,25.7
ORD-12209,Office Supplies,Standard,15.9,3.3,415,5,12.1,0.8,1.25,22.5
ORD-12210,Books,Same Day,31.87,2.2,47,6,1.1,1.21,1.84,4.6
ORD-12211,Apparel,Economy,106.36,0.3,456,1,13.6,0.87,1.33,34.7
ORD-12212,Toys & Games,Standard,61.99,1.7,682,2,8.7,1.28,1.92,50.6
ORD-12213,Health & Beauty,Express,62.82,0.2,374,3,1.5,0.94,1.41,9.8
ORD-12214,Electronics,Economy,475.05,4.3,765,4,8.6,1.35,0.9,45.8
ORD-12215,Sports & Outdoors,Standard,123.04,1.4,949,5,5.3,1.01,1.49,41.0
ORD-12216,Home & Kitchen,Express,237.87,7.3,587,6,3.1,1.42,0.98,16.7
ORD-12217,Office Supplies,Economy,77.22,3.3,1074,1,19.7,1.08,1.57,92.5
ORD-12218,Books,Standard,53.23,2.6,166,2,14.0,0.74,1.06,17.3
ORD-12219,Apparel,Express,90.6,0.3,180,3,4.7,1.15,1.65,10.4
ORD-12220,Toys & Games,Standard,27.83,2.9,344,4,7.7,0.81,1.14,15.6
ORD-12221,Health & Beauty,Standard,25.86,0.4,433,5,10.6,1.22,1.73,33.4
ORD-12222,Electronics,Express,501.61,5.9,393,6,2.2,0.88,1.22,9.2
ORD-12223,Sports & Outdoors,Standard,67.56,6.6,611,1,4.3,1.29,1.81,40.0
ORD-12224,Home & Kitchen,Standard,85.75,3.7,700,2,7.2,0.95,1.3,28.8
ORD-12225,Office Supplies,Express,54.54,3.3,606,3,3.8,1.36,1.89,29.8
ORD-12226,Books,Standard,75.59,0.5,878,4,13.0,1.02,1.38,43.9
ORD-12227,Apparel,Standard,74.84,0.3,967,5,15.9,1.43,0.87,46.0
ORD-12228,Toys & Games,Express,103.67,0.6,199,6,5.4,1.09,1.46,10.7
ORD-12229,Health & Beauty,Standard,83.9,0.6,95,1,9.6,0.75,0.95,11.3
ORD-12230,Electronics,Same Day,527.17,1.5,19,2,1.5,1.16,1.54,2.6
ORD-12231,Sports & Outdoors,Economy,251.08,2.8,1216,3,23.2,0.82,1.03,64.3
ORD-12232,Home & Kitchen,Standard,253.63,11.1,362,4,6.2,1.23,1.62,24.2
ORD-12233,Office Supplies,Express,31.86,3.3,554,5,2.6,0.89,1.11,11.7
ORD-12234,Books,Economy,32.95,0.9,225,6,18.2,1.3,1.7,38.1
ORD-12235,Apparel,Standard,58.08,0.3,629,1,14.9,0.96,1.19,32.9
ORD-12236,Toys & Games,Express,69.51,1.8,147,2,4.2,1.37,1.78,10.2
ORD-12237,Health & Beauty,Economy,46.94,0.8,534,3,13.2,1.03,1.27,41.1
ORD-12238,Electronics,Standard,553.73,3.1,896,4,11.5,1.44,1.86,71.5
ORD-12239,Sports & Outdoors,Express,195.6,8.0,360,5,1.7,1.1,1.35,10.6
ORD-12240,Home & Kitchen,Standard,101.51,7.5,1074,6,5.2,0.76,1.94,44.8
ORD-12241,Office Supplies,Standard,93.18,3.3,113,1,8.1,1.17,1.43,12.8
ORD-12242,Books,Express,54.31,1.3,573,2,3.3,0.83,0.92,10.6
ORD-12243,Apparel,Standard,42.32,0.3,291,3,13.9,1.24,1.51,27.5
ORD-12244,Toys & Games,Standard,35.35,3.0,380,4,4.7,0.9,1.0,13.3
ORD-12245,Health & Beauty,Express,104.98,1.0,166,5,4.9,1.31,1.59,10.7
ORD-12246,Electronics,Standard,579.29,4.7,558,6,10.5,0.97,1.08,25.1
ORD-12247,Sports & Outdoors,Standard,139.12,4.2,647,1,13.4,1.38,1.67,50.7
ORD-12248,Home & Kitchen,Express,269.39,3.9,379,2,2.4,1.04,1.16,10.0
ORD-12249,Office Supplies,Standard,70.5,3.3,825,3,7.1,0.7,1.75,32.4
ORD-12250,Books,Same Day,76.67,1.7,39,4,1.9,1.11,1.24,3.7
ORD-12251,Apparel,Economy,206.56,0.3,676,5,16.7,0.77,1.83,54.8
ORD-12252,Toys & Games,Standard,111.19,0.7,1092,6,15.8,1.18,1.32,58.3
ORD-12253,Health & Beauty,Express,67.02,1.2,114,1,3.7,0.84,1.91,6.7
ORD-12254,Electronics,Economy,605.85,6.3,985,2,11.7,1.25,1.4,80.7
ORD-12255,Sports & Outdoors,Standard,83.64,9.4,309,3,12.4,0.91,0.89,18.7
ORD-12256,Home & Kitchen,Express,117.27,11.3,327,4,5.3,1.32,1.48,15.9
ORD-12257,Office Supplies,Economy,47.82,3.3,1294,5,22.8,0.98,0.97,72.0
ORD-12258,Books,Standard,33.03,2.1,576,6,9.0,1.39,1.56,40.2
ORD-12259,Apparel,Express,190.8,0.3,540,1,2.8,1.05,1.05,12.7
ORD-12260,Toys & Games,Standard,77.03,1.9,754,2,14.8,0.71,1.64,36.7
ORD-12261,Health & Beauty,Standard,30.06,1.4,843,3,5.6,1.12,1.13,32.3
ORD-12262,Electronics,Express,631.41,1.9,133,4,4.4,0.78,1.72,7.4
ORD-12263,Sports & Outdoors,Standard,267.16,5.6,1021,5,11.4,1.19,1.21,48.2
ORD-12264,Home & Kitchen,Standard,285.15,7.7,1110,6,14.3,0.85,1.8,56.8
ORD-12265,Office Supplies,Express,24.14,3.3,346,1,1.9,1.26,1.29,11.3
ORD-12266,Books,Standard,55.39,2.5,238,2,8.0,0.92,1.88,18.3
ORD-12267,Apparel,Standard,174.04,0.3,327,3,10.9,1.33,1.37,25.8
ORD-12268,Toys & Games,Express,43.87,3.1,559,4,3.5,0.99,0.86,11.4
ORD-12269,Health & Beauty,Standard,88.1,1.6,505,5,4.6,1.4,1.45,30.2
ORD-12270,Electronics,Same Day,657.97,3.5,11,6,2.3,1.06,0.94,2.7
ORD-12271,Sports & Outdoors,Economy,211.68,1.8,136,1,10.2,0.72,1.53,16.2
ORD-12272,Home & Kitchen,Standard,133.03,4.1,772,2,13.3,1.13,1.02,35.5
ORD-12273,Office Supplies,Express,86.46,3.3,294,3,4.8,0.79,1.61,11.0
ORD-12274,Books,Economy,12.75,0.4,445,4,21.3,1.2,1.1,44.8
ORD-12275,Apparel,Standard,158.28,0.3,1039,5,9.9,0.86,1.69,47.7
ORD-12276,Toys & Games,Express,119.71,0.8,507,6,2.3,1.27,1.18,15.0
ORD-12277,Health & Beauty,Economy,51.14,1.8,754,1,16.3,0.93,1.77,65.9
ORD-12278,Electronics,Standard,683.53,5.1,256,2,6.5,1.34,1.26,17.3
ORD-12279,Sports & Outdoors,Express,155.2,7.0,100,3,3.9,1.0,1.85,7.0
ORD-12280,Home & Kitchen,Standard,301.91,11.5,434,4,12.3,1.41,1.34,32.8
ORD-12281,Office Supplies,Standard,63.78,3.3,523,5,15.2,1.07,1.93,42.2
ORD-12282,Books,Express,34.11,0.8,313,6,5.5,0.73,1.42,10.9
ORD-12283,Apparel,Standard,142.52,0.3,701,1,8.9,1.14,0.91,27.1
ORD-12284,Toys & Games,Standard,85.55,2.0,790,2,11.8,0.8,1.5,35.5
ORD-12285,Health & Beauty,Express,109.18,0.2,526,3,3.0,1.21,0.99,13.5
ORD-12286,Electronics,Standard,709.09,6.7,968,4,5.5,0.87,1.58,38.8
ORD-12287,Sports & Outdoors,Standard,99.72,3.2,1057,5,8.4,1.28,1.07,44.6
ORD-12288,Home & Kitchen,Express,149.79,7.9,119,6,4.6,0.94,1.66,7.7
ORD-12289,Office Supplies,Standard,40.1,3.3,185,1,14.2,1.35,1.15,21.4
ORD-12290,Books,Same Day,56.47,1.2,31,2,0.9,1.01,1.74,2.7
ORD-12291,Apparel,Economy,126.76,0.3,896,3,19.8,1.42,1.23,82.4
ORD-12292,Toys & Games,Standard,51.39,3.2,452,4,10.8,1.08,1.82,33.0
ORD-12293,Health & Beauty,Express,72.22,0.4,474,5,1.8,0.74,1.31,9.5
ORD-12294,Electronics,Economy,735.65,2.3,1205,6,14.8,1.15,1.9,120.1
ORD-12295,Sports & Outdoors,Standard,43.24,8.4,719,1,7.4,0.81,1.39,27.6
ORD-12296,Home & Kitchen,Express,317.67,4.3,67,2,3.4,1.22,0.88,4.6
ORD-12297,Office Supplies,Economy,17.42,3.3,214,3,9.8,0.88,1.47,20.9
ORD-12298,Books,Standard,13.83,1.6,986,4,4.0,1.29,0.96,34.5
ORD-12299,Apparel,Express,110.0,0.3,280,5,5.0,0.95,1.55,11.9
ORD-12300,Toys & Games,Standard,127.23,0.9,114,6,9.8,1.36,1.04,13.8
ORD-12301,Health & Beauty,Standard,35.26,0.6,203,1,12.7,1.02,1.63,21.1
ORD-12302,Electronics,Express,761.21,3.9,493,2,2.5,1.43,1.12,15.7
ORD-12303,Sports & Outdoors,Standard,227.76,4.6,381,3,6.4,1.09,1.71,24.2
ORD-12304,Home & Kitchen,Standard,165.55,11.7,470,4,9.3,0.75,1.2,19.9
ORD-12305,Office Supplies,Express,79.74,3.3,86,5,4.1,1.16,1.79,7.1
ORD-12306,Books,Standard,35.19,2.0,648,6,15.1,0.82,1.28,32.1
ORD-12307,Apparel,Standard,94.24,0.3,737,1,5.9,1.23,1.87,48.3
ORD-12308,Toys & Games,Express,93.07,2.1,299,2,1.6,0.89,1.36,7.6
ORD-12309,Health & Beauty,Standard,93.3,0.8,915,3,11.7,1.3,0.85,37.0
ORD-12310,Electronics,Same Day,787.77,5.5,51,4,1.3,0.96,1.44,3.7
ORD-12311,Sports & Outdoors,Economy,171.28,9.8,356,5,13.3,1.37,0.93,31.4
ORD-12312,Home & Kitchen,Standard,333.43,8.1,132,6,8.3,1.03,1.52,13.5
ORD-12313,Office Supplies,Express,56.06,3.3,654,1,2.9,1.44,1.01,18.8
ORD-12314,Books,Economy,57.55,2.4,665,2,8.3,1.1,1.6,55.1
ORD-12315,Apparel,Standard,78.48,0.3,399,3,4.9,0.76,1.09,13.2
ORD-12316,Toys & Games,Express,59.91,3.3,247,4,4.5,1.17,1.68,12.6
ORD-12317,Health & Beauty,Economy,56.34,1.0,974,5,19.4,0.83,1.17,57.2
ORD-12318,Electronics,Standard,813.33,1.1,666,6,13.6,1.24,1.76,49.9
ORD-12319,Sports & Outdoors,Express,115.8,6.0,460,1,2.0,0.9,1.25,10.6
ORD-12320,Home & Kitchen,Standard,181.31,4.5,844,2,7.3,1.31,1.84,58.2
ORD-12321,Office Supplies,Standard,33.38,3.3,933,3,10.2,0.97,1.33,40.3
ORD-12322,Books,Express,14.91,2.8,53,4,3.6,1.38,1.92,5.9
ORD-12323,Apparel,Standard,62.72,0.3,1111,5,16.0,1.04,1.41,56.7
ORD-12324,Toys & Games,Standard,25.75,1.0,150,6,6.8,0.7,0.9,9.2
ORD-12325,Health & Beauty,Express,19.38,1.2,266,1,5.2,1.11,1.49,12.5
ORD-12326,Electronics,Standard,839.89,2.7,328,2,12.6,0.77,0.98,18.8
ORD-12327,Sports & Outdoors,Standard,59.32,2.2,417,3,15.5,1.18,1.57,34.8
ORD-12328,Home & Kitchen,Express,349.19,11.9,479,4,2.7,0.84,1.06,9.8
ORD-12329,Office Supplies,Standard,95.7,3.3,595,5,9.2,1.25,1.65,39.9
ORD-12330,Books,Same Day,36.27,0.7,23,6,1.7,0.91,1.14,2.5
ORD-12331,Apparel,Economy,46.96,0.3,1116,1,22.9,1.32,1.73,124.8
ORD-12332,Toys & Games,Standard,101.59,2.2,862,2,5.8,0.98,1.22,31.6
ORD-12333,Health & Beauty,Express,77.42,1.4,214,3,4.0,1.39,1.81,13.0
ORD-12334,Electronics,Economy,865.45,4.3,125,4,17.9,1.05,1.3,24.7
ORD-12335,Sports & Outdoors,Standard,243.84,7.4,79,5,14.5,0.71,1.89,17.2
ORD-12336,Home & Kitchen,Express,197.07,8.3,427,6,1.5,1.12,1.38,12.5
ORD-12337,Office Supplies,Economy,72.02,3.3,434,1,12.9,0.78,0.87,24.7
ORD-12338,Books,Standard,58.63,1.1,346,2,11.1,1.19,1.46,26.1
ORD-12339,Apparel,Express,30.2,0.3,640,3,3.1,0.85,0.95,11.7
ORD-12340,Toys & Games,Standard,67.43,3.4,524,4,4.8,1.26,1.54,30.2
ORD-12341,Health & Beauty,Standard,40.46,1.6,613,5,7.7,0.92,1.03,22.2
ORD-12342,Electronics,Express,141.01,5.9,233,6,4.7,1.33,1.62,13.1
ORD-12343,Sports & Outdoors,Standard,187.36,3.6,791,1,13.5,0.99,1.11,35.2
ORD-12344,Home & Kitchen,Standard,45.95,4.7,880,2,4.3,1.4,1.7,56.7
ORD-12345,Office Supplies,Express,49.34,3.3,446,3,2.2,1.06,1.19,11.6
ORD-12346,Books,Standard,15.99,1.5,1058,4,10.1,0.72,1.78,44.0
ORD-12347,Apparel,Standard,194.44,0.3,97,5,13.0,1.13,1.27,16.5
ORD-12348,Toys & Games,Express,33.27,1.1,659,6,3.8,0.79,1.86,19.9
ORD-12349,Health & Beauty,Standard,98.5,1.8,275,1,6.7,1.2,1.35,17.8
ORD-12350,Electronics,Same Day,167.57,1.5,43,2,2.1,0.86,1.94,4.5
ORD-12351,Sports & Outdoors,Economy,131.88,8.8,576,3,16.4,1.27,1.43,58.2
ORD-12352,Home & Kitchen,Standard,213.83,12.1,542,4,15.4,0.93,0.92,27.0
ORD-12353,Office Supplies,Express,26.66,3.3,394,5,5.1,1.34,1.51,18.4
ORD-12354,Books,Economy,37.35,1.9,885,6,11.4,1.0,1.0,46.8
ORD-12355,Apparel,Standard,178.68,0.3,809,1,12.0,1.41,1.59,57.3
ORD-12356,Toys & Games,Express,109.11,2.3,607,2,2.6,1.07,1.08,14.3
ORD-12357,Health & Beauty,Economy,61.54,0.2,1194,3,22.5,0.73,1.67,80.7
ORD-12358,Electronics,Standard,193.13,3.1,1076,4,8.6,1.14,1.16,44.2
ORD-12359,Sports & Outdoors,Express,75.4,5.0,200,5,4.2,0.8,1.75,8.9
ORD-12360,Home & Kitchen,Standard,61.71,8.5,204,6,14.4,1.21,1.24,22.1
ORD-12361,Office Supplies,Standard,88.98,3.3,293,1,5.2,0.87,1.83,16.9
ORD-12362,Books,Express,59.71,2.3,413,2,1.7,1.28,1.32,13.3
ORD-12363,Apparel,Standard,162.92,0.3,471,3,11.0,0.94,1.91,32.1
ORD-12364,Toys & Games,Standard,75.95,3.5,560,4,13.9,1.35,1.4,40.4
ORD-12365,Health & Beauty,Express,24.58,0.4,626,5,3.3,1.01,0.89,12.7
ORD-12366,Electronics,Standard,219.69,4.7,738,6,7.6,1.42,1.48,46.4
ORD-12367,Sports & Outdoors,Standard,259.92,1.2,827,1,10.5,1.08,0.97,32.2
ORD-12368,Home & Kitchen,Express,229.59,4.9,219,2,4.9,0.74,1.56,9.1
ORD-12369,Office Supplies,Standard,65.3,3.3,1005,3,4.2,1.15,1.05,34.5
ORD-12370,Books,Same Day,16.07,2.7,15,4,2.5,0.81,1.64,3.2
ORD-12371,Apparel,Economy,146.16,0.3,1336,5,9.9,1.22,1.13,83.6
ORD-12372,Toys & Games,Standard,41.79,1.2,222,6,12.9,0.88,1.72,21.3
ORD-12373,Health & Beauty,Express,82.62,0.6,574,1,2.1,1.29,1.21,17.0
ORD-12374,Electronics,Economy,245.25,6.3,345,2,21.0,0.95,1.8,44.6
ORD-12375,Sports & Outdoors,Standard,203.44,6.4,489,3,9.5,1.36,1.29,30.9
ORD-12376,Home & Kitchen,Express,77.47,1.3,167,4,3.7,1.02,1.88,9.0
ORD-12377,Office Supplies,Economy,42.62,3.3,654,5,16.0,1.43,1.37,67.3
ORD-12378,Books,Standard,38.43,0.6,756,6,6.1,1.09,0.86,23.8
ORD-12379,Apparel,Express,130.4,0.3,380,1,5.3,0.75,1.45,12.2
ORD-12380,Toys & Games,Standard,117.63,2.4,934,2,11.9,1.16,0.94,37.4
ORD-12381,Health & Beauty,Standard,45.66,0.8,1023,3,14.8,0.82,1.53,46.9
ORD-12382,Electronics,Express,271.81,1.9,593,4,2.8,1.23,1.02,15.2
ORD-12383,Sports & Outdoors,Standard,147.96,2.6,151,5,8.5,0.89,1.61,13.9
ORD-12384,Home & Kitchen,Standard,245.35,8.7,240,6,11.4,1.3,1.1,20.0
ORD-12385,Office Supplies,Express,19.94,3.3,186,1,4.4,0.96,1.69,9.4
ORD-12386,Books,Standard,60.79,1.0,418,2,5.1,1.37,1.18,22.0
ORD-12387,Apparel,Standard,114.64,0.3,507,3,8.0,1.03,1.77,31.1
ORD-12388,Toys & Games,Express,83.47,3.6,399,4,1.9,1.44,1.26,14.0
ORD-12389,Health & Beauty,Standard,103.7,1.0,685,5,13.8,1.1,1.85,48.6
ORD-12390,Electronics,Same Day,297.37,3.5,35,6,1.1,0.76,1.34,2.3
ORD-12391,Sports & Outdoors,Economy,91.48,7.8,796,1,19.5,1.17,1.93,91.4
ORD-12392,Home & Kitchen,Standard,93.23,5.1,952,2,10.4,0.83,1.42,38.5
ORD-12393,Office Supplies,Express,81.26,3.3,134,3,3.2,1.24,0.91,5.7
ORD-12394,Books,Economy,17.15,1.4,1105,4,14.5,0.9,1.5,74.2
ORD-12395,Apparel,Standard,98.88,0.3,169,5,7.0,1.31,0.99,12.5
ORD-12396,Toys & Games,Express,49.31,1.3,347,6,4.8,0.97,1.58,13.7
ORD-12397,Health & Beauty,Economy,66.74,1.2,1414,1,9.5,1.38,1.07,93.0
ORD-12398,Electronics,Standard,323.93,5.1,436,2,15.7,1.04,1.66,34.5
ORD-12399,Sports & Outdoors,Express,35.0,4.0,560,3,2.3,0.7,1.15,9.8
ORD-12400,Home & Kitchen,Standard,261.11,1.5,614,4,9.4,1.11,1.74,39.0
ORD-12401,Office Supplies,Standard,58.58,3.3,703,5,12.3,0.77,1.23,28.9
ORD-12402,Books,Express,39.51,1.8,153,6,3.9,1.18,1.82,9.4
ORD-12403,Apparel,Standard,82.12,0.3,881,1,6.0,0.84,1.31,30.2
ORD-12404,Toys & Games,Standard,125.15,2.5,970,2,8.9,1.25,1.9,66.5
ORD-12405,Health & Beauty,Express,29.78,1.4,366,3,5.5,0.91,1.39,13.2
ORD-12406,Electronics,Standard,349.49,6.7,98,4,14.7,1.32,0.88,17.5
ORD-12407,Sports & Outdoors,Standard,219.52,9.2,187,5,5.5,0.98,1.47,12.2
ORD-12408,Home & Kitchen,Express,109.99,8.9,579,6,3.0,1.39,0.96,15.9
ORD-12409,Office Supplies,Standard,35.9,3.3,365,1,11.3,1.05,1.55,26.2
ORD-12410,Books,Same Day,61.87,2.2,55,2,1.5,0.71,1.04,2.9
ORD-12411,Apparel,Economy,66.36,0.3,256,3,13.0,1.12,1.63,31.7
ORD-12412,Toys & Games,Standard,91.99,3.7,632,4,7.9,0.78,1.12,21.7
ORD-12413,Health & Beauty,Express,87.82,1.6,314,5,4.3,1.19,1.71,14.9
ORD-12414,Electronics,Economy,375.05,2.3,565,6,8.0,0.85,1.2,31.1
ORD-12415,Sports & Outdoors,Standard,163.04,5.4,899,1,4.5,1.26,1.79,55.2
ORD-12416,Home & Kitchen,Express,277.87,5.3,527,2,1.8,0.92,1.28,12.1
ORD-12417,Office Supplies,Economy,97.22,3.3,874,3,19.1,1.33,1.87,106.0
ORD-12418,Books,Standard,18.23,2.6,116,4,13.2,0.99,1.36,17.1
ORD-12419,Apparel,Express,50.6,0.3,120,5,3.4,1.4,0.85,5.8
ORD-12420,Toys & Games,Standard,57.83,1.4,294,6,6.9,1.06,1.44,18.1
ORD-12421,Health & Beauty,Standard,50.86,1.8,383,1,9.8,0.72,0.93,16.2
ORD-12422,Electronics,Express,401.61,3.9,333,2,5.0,1.13,1.52,14.5
ORD-12423,Sports & Outdoors,Standard,107.56,1.6,561,3,15.6,0.79,1.01,26.8
ORD-12424,Home & Kitchen,Standard,125.75,1.7,650,4,6.4,1.2,1.6,37.6
ORD-12425,Office Supplies,Express,74.54,3.3,546,5,2.5,0.86,1.09,11.0
ORD-12426,Books,Standard,40.59,0.5,828,6,12.2,1.27,1.68,56.4
ORD-12427,Apparel,Standard,34.84,0.3,917,1,15.1,0.93,1.17,40.0
ORD-12428,Toys & Games,Express,23.67,2.6,139,2,4.1,1.34,1.76,9.6
ORD-12429,Health & Beauty,Standard,108.9,0.2,1095,3,8.8,1.0,1.25,43.0
ORD-12430,Electronics,Same Day,427.17,5.5,27,4,1.9,1.41,1.84,4.2
